state,tmc,avg_speedlimit
nj,120N20562,25
nj,120N20563,25
nj,120N20564,25
nj,120N20565,29.943
nj,120N20566,35
nj,120N20567,35
nj,120N20568,35
nj,120N20569,35
nj,120N20570,40
nj,120N20571,40
nj,120N20639,25
nj,120N20640,25
nj,120N20668,40
nj,120N20669,28.646
nj,120N20670,40
nj,120N20671,35.826
nj,120N20672,30.391
nj,120N20673,30.811
nj,120N20689,25
nj,120N20690,25
nj,120N20691,25
nj,120N20692,25
nj,120N20693,25
nj,120N20694,25
nj,120N20695,25
nj,120N20709,35
nj,120N20738,42.557
nj,120N20739,49.911
nj,120N20751,35
nj,120N20752,32.909
nj,120N20770,40
nj,120N20772,40
nj,120N20773,40
nj,120N20780,35
nj,120N20781,35
nj,120N20782,45
nj,120N20785,37.95
nj,120N20786,35
nj,120N20787,42.655
nj,120N20791,50
nj,120N20792,
nj,120N20800,25
nj,120N20801,25
nj,120N20802,25
nj,120N20838,25
nj,120N20839,25
nj,120N20850,25
nj,120N20852,25
nj,120N20853,25
nj,120N20868,35
nj,120N20869,35
nj,120N20875,
nj,120N20876,37.134
nj,120N20877,27.642
nj,120N20878,25
nj,120N20879,25
nj,120N20880,25
nj,120N20881,40
nj,120N20882,40
nj,120N20883,40
nj,120N20896,48.797
nj,120N20897,50
nj,120N20898,45.221
nj,120N20899,45
nj,120N20900,45
nj,120N20907,25
nj,120N20908,25
nj,120N20909,25
nj,120N20910,50
nj,120N20929,
nj,120N20930,25
nj,120N20992,25
nj,120N20993,25
nj,120N20994,25
nj,120N20995,25
nj,120N20996,25
nj,120N21018,40
nj,120N21019,40
nj,120N21029,28.385
nj,120N21030,35
nj,120N21042,25
nj,120N21043,25
nj,120N21066,40
nj,120N21067,40
nj,120N21095,25
nj,120N21096,25
nj,120N21176,35
nj,120N21177,37.137
nj,120N21178,31.731
nj,120N21254,
nj,120N21262,25
nj,120N21263,35
nj,120N21268,
nj,120N21269,35
nj,120N21275,35
nj,120N21276,35
nj,120N21277,35
nj,120N21278,35
nj,120N21279,35
nj,120N21280,35
nj,120N21281,35
nj,120N21282,35
nj,120N21283,35
nj,120N21340,30
nj,120N21341,32.617
nj,120N21370,30
nj,120N21371,36.054
nj,120N21372,40
nj,120N21373,40
nj,120N21508,25
nj,120N21509,33.62
nj,120N21571,50
nj,120N21572,46.147
nj,120N21573,30
nj,120N21574,30
nj,120N21584,38.811
nj,120N21592,40
nj,120N21593,40
nj,120N21594,37.343
nj,120N21605,25
nj,120N21610,25
nj,120N21611,25
nj,120N21612,25
nj,120N21648,30
nj,120N21649,33.287
nj,120N21678,25
nj,120N21679,25
nj,120N21709,40
nj,120N21710,40
nj,120N21718,35
nj,120N21719,40
nj,120N21720,40
nj,120N21723,
nj,120N21724,
nj,120N21725,
nj,120N21759,35
nj,120N21760,32.229
nj,120N21761,25
nj,120N21775,25
nj,120N21779,25
nj,120N21780,25.69
nj,120N21781,35
nj,120N21782,35
nj,120N21783,36.991
nj,120N21784,40
nj,120N21785,40
nj,120N21786,39.863
nj,120N21797,25
nj,120N21798,40
nj,120N21805,25
nj,120N21806,25
nj,120N21807,25
nj,120N21867,35
nj,120N21868,35
nj,120N21869,32.908
nj,120N21870,33.794
nj,120N21882,45
nj,120N21883,45
nj,120N21884,45
nj,120N21885,38.396
nj,120N21886,27.468
nj,120N21887,28.155
nj,120N21890,35
nj,120N21891,39.357
nj,120N21892,40
nj,120N21901,35
nj,120N21952,25
nj,120N21953,25
nj,120N21981,40
nj,120N21982,41.661
nj,120N21995,55
nj,120N21997,27.463
nj,120N21998,25
nj,120N22008,25
nj,120N22009,25
nj,120N22010,30
nj,120N22011,30
nj,120N22062,25
nj,120N22063,25
nj,120N22081,55
nj,120N22082,27.42
nj,120N22083,
nj,120N22103,40
nj,120N22104,40
nj,120N22105,40
nj,120N22106,33.865
nj,120N22129,25
nj,120N22130,25
nj,120N22147,25
nj,120N22148,25
nj,120N22149,25
nj,120N22150,25
nj,120N22151,25
nj,120N22152,25
nj,120N22153,25
nj,120N22165,35
nj,120N22166,35
nj,120N22178,35
nj,120N22179,39.589
nj,120N22180,39.214
nj,120N22335,25
nj,120N22336,25.11
nj,120N22370,30
nj,120N22371,30
nj,120N22372,30
nj,120N22373,26.151
nj,120N22379,35
nj,120N22380,35
nj,120N22381,
nj,120N22421,25
nj,120N22422,25
nj,120N22423,25
nj,120N22424,
nj,120N22425,
nj,120N22426,25
nj,120N22431,27.688
nj,120N22432,25
nj,120N22439,35
nj,120N22447,
nj,120N22448,35
nj,120N22449,35
nj,120N22462,35.101
nj,120N22463,40
nj,120N22464,39.398
nj,120N22519,35
nj,120N22520,35
nj,120N22521,35
nj,120N22540,
nj,120N22541,25
nj,120N22584,25
nj,120N22585,27.987
nj,120N22586,
nj,120N22587,25
nj,120N22588,25
nj,120N22589,25
nj,120N22597,35
nj,120N22598,35
nj,120N22639,25
nj,120N22640,25
nj,120N22641,25
nj,120N22676,40
nj,120N22677,40
nj,120N22678,40
nj,120N22695,30
nj,120N22696,30
nj,120N22697,34.185
nj,120N22698,35
nj,120N22703,25
nj,120N22704,25
nj,120N22705,25.497
nj,120N22706,25
nj,120N22707,25
nj,120N22708,25
nj,120N22709,25
nj,120N22710,25
nj,120N22753,25
nj,120N22754,25
nj,120N22755,26.747
nj,120N22772,35
nj,120N22773,35
nj,120N22774,35
nj,120N22775,35
nj,120N22776,35
nj,120N22777,35
nj,120N22778,35
nj,120N22779,35
nj,120N22780,44.198
nj,120N22781,45
nj,120N22804,25
nj,120N22805,25
nj,120N22810,25
nj,120N22811,26.774
nj,120N22812,35
nj,120N22813,35
nj,120N22814,35
nj,120N22845,40
nj,120N22846,32.6
nj,120N22863,35
nj,120N22864,35
nj,120N22874,40
nj,120N22913,25
nj,120N22914,25
nj,120N22915,25
nj,120N22945,30.588
nj,120N22947,35
nj,120N22948,35
nj,120N22953,36.022
nj,120N22954,40
nj,120N22955,35.291
nj,120N22983,35
nj,120N22984,35
nj,120N23007,35
nj,120N23008,35
nj,120N23009,35.566
nj,120N23021,25
nj,120N23022,25
nj,120N23023,25
nj,120N23024,25
nj,120N23120,45
nj,120N23121,47.795
nj,120N23122,47.254
nj,120N23177,40
nj,120N23178,45
nj,120N23199,40
nj,120N23200,40
nj,120N23206,43.919
nj,120N23207,49.408
nj,120N23208,25
nj,120N23209,25
nj,120N23210,25
nj,120N23294,40
nj,120N23295,40
nj,120N23296,37.407
nj,120N23305,25
nj,120N23306,25.903
nj,120N23344,40
nj,120N23345,37.45
nj,120N23346,48.678
nj,120N23349,25
nj,120N23350,25
nj,120N23351,27.533
nj,120N23362,
nj,120N23363,25
nj,120N23384,35
nj,120N23385,32.944
nj,120N23386,25
nj,120N23387,25.388
nj,120N23388,25
nj,120N23392,25
nj,120N23393,25
nj,120N23410,25
nj,120N23412,40
nj,120N23413,40
nj,120N23414,40
nj,120N23415,40
nj,120N23416,40
nj,120N23442,40
nj,120N23443,29.253
nj,120N23450,25
nj,120N23451,25
nj,120N23454,25
nj,120N23455,25
nj,120N23461,30
nj,120N23462,30
nj,120N23476,25
nj,120N23477,25
nj,120N23610,30
nj,120N23612,25
nj,120N27603,50
nj,120N27604,45.757
nj,120N27605,30
nj,120N27606,40
nj,120N27637,30
nj,120N27638,30
nj,120N27972,50
nj,120N27973,25
nj,120N27976,30
nj,120N27979,55
nj,120N27980,55
nj,120N27985,30
nj,120N27989,50
nj,120N27990,50
nj,120N27993,40
nj,120N27994,46.86
nj,120N27995,65
nj,120N27996,65
nj,120N27997,35
nj,120N27998,50
nj,120N27999,65
nj,120N28000,55
nj,120N28001,25
nj,120N28002,25
nj,120N28003,55
nj,120N28008,25
nj,120N28032,30
nj,120N29285,40
nj,120N29286,40
nj,120N29287,40
nj,120N29288,40
nj,120N29289,40
nj,120N29290,40
nj,120N29291,40
nj,120N29292,40
nj,120N29293,40
nj,120N29294,40
nj,120N29295,40
nj,120N29296,40
nj,120N29297,41.675
nj,120N29298,45
nj,120N29299,45
nj,120N29300,40.841
nj,120N29301,37.248
nj,120N29302,35
nj,120N29393,35
nj,120N29394,41.989
nj,120N29491,45
nj,120N29500,65
nj,120N29501,65
nj,120N29502,40
nj,120N29503,40
nj,120N29504,40
nj,120N29505,40
nj,120N29506,
nj,120N29507,
nj,120N29508,
nj,120N29509,
nj,120N29510,
nj,120N29531,33.132
nj,120N29722,50
nj,120N29723,50
nj,120N29724,40
nj,120N29725,40
nj,120N29726,40
nj,120N29727,46.199
nj,120N29728,50
nj,120N29729,49.897
nj,120N29730,48.518
nj,120N29755,40
nj,120N29756,40
nj,120N29761,30
nj,120N29762,45
nj,120N29763,49.479
nj,120N29815,35
nj,120N29816,35
nj,120N29817,31.767
nj,120N29822,
nj,120N29823,
nj,120N29824,45
nj,120N30210,35.268
nj,120N30211,40
nj,120N30212,34.169
nj,120N30213,31.877
nj,120N30214,35.771
nj,120N30215,35
nj,120N30217,35
nj,120N30218,25
nj,120N30219,25
nj,120N30221,40
nj,120N30222,40
nj,120N30223,40
nj,120N30225,40
nj,120N30226,40
nj,120N30228,30
nj,120N30229,33.398
nj,120N30230,33.827
nj,120N30231,26.188
nj,120N30232,30
nj,120N30233,34.641
nj,120N30234,39.257
nj,120N30235,40
nj,120N30236,40
nj,120N30238,45
nj,120N30239,45
nj,120N30240,45
nj,120N30241,45
nj,120N30242,35
nj,120N30243,30.179
nj,120N30244,30
nj,120N30245,35.734
nj,120N30246,40
nj,120N30247,35.295
nj,120N30248,35
nj,120N30250,45
nj,120N30251,41.264
nj,120N30252,29.773
nj,120N30253,25
nj,120N30254,35
nj,120N30255,35
nj,120N30257,25
nj,120N30258,25
nj,120N30259,25
nj,120N30260,34.104
nj,120N30261,31.268
nj,120N30262,25
nj,120N30263,34.815
nj,120N30265,25
nj,120N30266,25
nj,120N30267,35
nj,120N30268,45
nj,120N30269,45
nj,120N30270,45
nj,120N30272,25
nj,120N30273,25
nj,120N30274,25
nj,120N30275,25
nj,120N30276,25
nj,120N30278,35
nj,120N30279,35
nj,120N30280,35
nj,120N30281,25
nj,120N30282,40
nj,120N30283,40
nj,120N30284,40
nj,120N30285,40
nj,120N30286,40
nj,120N30287,40
nj,120N30290,50
nj,120N30291,47.644
nj,120N30292,40
nj,120N30293,35.519
nj,120N30294,38.909
nj,120N30296,35
nj,120N30297,35
nj,120N30302,29.788
nj,120N30303,28.847
nj,120N30304,30.331
nj,120N30305,38.601
nj,120N30306,40
nj,120N30307,33.793
nj,120N30308,32.335
nj,120N30309,35
nj,120N30314,35
nj,120N30315,35
nj,120N30316,35
nj,120N30317,35
nj,120N30319,35
nj,120N30320,27.07
nj,120N30321,25
nj,120N30322,25
nj,120N30324,40
nj,120N30325,35
nj,120N30326,35
nj,120N30327,25
nj,120N30330,40
nj,120N30331,35.69
nj,120N30332,25
nj,120N30333,35
nj,120N30334,33.152
nj,120N30336,35
nj,120N30337,35
nj,120N30339,35
nj,120N30340,38.447
nj,120N30341,40
nj,120N30342,40
nj,120N30343,40
nj,120N30344,40
nj,120N30346,25
nj,120N30347,25
nj,120N30349,25
nj,120N30350,25
nj,120N30352,30
nj,120N30353,30
nj,120N30357,31.09
nj,120N30358,35
nj,120N30359,35
nj,120N30360,35
nj,120N30361,35
nj,120N30363,25
nj,120N30364,25
nj,120N30366,25
nj,120N30367,25
nj,120N30368,25
nj,120N30370,25
nj,120N30371,25
nj,120N30372,25
nj,120N30374,30
nj,120N30375,25.226
nj,120N30377,25
nj,120N30378,25
nj,120N30380,
nj,120N30381,25
nj,120N30383,25
nj,120N30384,25
nj,120N30385,25
nj,120N30386,25
nj,120N30391,40
nj,120N30392,47.008
nj,120N30393,50
nj,120N30511,40
nj,120N30512,25
nj,120N30513,25
nj,120N30514,45
nj,120N30522,43.836
nj,120N30523,35.824
nj,120N30538,45
nj,120N30539,40.561
nj,120N30556,25
nj,120N30557,25
nj,120N30558,25
nj,120N30559,35.408
nj,120N30562,50
nj,120N30576,35
nj,120N30577,35
nj,120N30578,35
nj,120N30605,45
nj,120N30606,35
nj,120N30607,25
nj,120N30638,35
nj,120N30639,26.85
nj,120N30641,25
nj,120N30642,25
nj,120N30644,25
nj,120N30718,25
nj,120N30719,30
nj,120N30723,
nj,120N30727,
nj,120N30729,25
nj,120N30732,25
nj,120N50001,35
nj,120N50002,43.729
nj,120N50003,49.639
nj,120N50004,44.97
nj,120N50005,35
nj,120N50006,42.01
nj,120N50007,50
nj,120N50008,50
nj,120N50009,39.077
nj,120N50010,36.041
nj,120N50011,40
nj,120N50012,40
nj,120N50013,40
nj,120N50014,40
nj,120N50015,40
nj,120N50017,35
nj,120N50018,36.233
nj,120N50019,45
nj,120N50020,45
nj,120N50021,45
nj,120N50023,40
nj,120N50024,47.199
nj,120N50026,25
nj,120N50027,25
nj,120N50029,
nj,120N50030,
nj,120N50031,25
nj,120N50033,35
nj,120N50034,35
nj,120N50036,25
nj,120N50037,42.732
nj,120N50038,48.262
nj,120N50040,40
nj,120N50041,40
nj,120N50042,40
nj,120N50043,45
nj,120N50044,40
nj,120N50045,45
nj,120N50046,45
nj,120N50047,45
nj,120N50048,50
nj,120N50049,50
nj,120N50050,50
nj,120N50051,44.387
nj,120N50053,40
nj,120N50054,40
nj,120N50055,42.469
nj,120N50056,45
nj,120N50058,35
nj,120N50059,35
nj,120N50061,40
nj,120N50062,40
nj,120N50063,46.21
nj,120N50064,50
nj,120N50065,49.213
nj,120N50066,40
nj,120N50068,40.889
nj,120N50069,42.405
nj,120N50070,35
nj,120N50071,30
nj,120N50072,30
nj,120N50073,30
nj,120N50076,
nj,120N50077,
nj,120N50079,30
nj,120N50080,30
nj,120N50082,30
nj,120N50083,30
nj,120N50084,25.818
nj,120N50085,32.354
nj,120N50086,35
nj,120N50087,35
nj,120N50089,25
nj,120N50090,25
nj,120N50091,
nj,120N50093,35
nj,120N50094,35
nj,120N50096,25
nj,120N50097,25
nj,120N50099,35
nj,120N50100,40.87
nj,120N50101,45
nj,120N50104,
nj,120N50105,
nj,120N50107,55
nj,120N50108,25
nj,120N50109,25
nj,120N50123,25
nj,120N50124,25
nj,120N50125,25
nj,120N50148,25
nj,120N50149,25
nj,120N50152,25
nj,120N50153,25
nj,120N50154,25
nj,120N50160,30
nj,120N50161,40.409
nj,120N50163,30
nj,120N50164,30
nj,120N50166,25
nj,120N50167,26.932
nj,120N50170,25
nj,120N50171,25
nj,120N50173,35
nj,120N50174,30.481
nj,120N50175,35
nj,120N50176,30
nj,120N50177,31.17
nj,120N50178,25
nj,120N50179,25
nj,120N50180,25
nj,120N50182,
nj,120N50183,
nj,120N50184,
nj,120N50186,
nj,120N50187,
nj,120N50188,
nj,120N50190,
nj,120N50191,
nj,120N50192,25
nj,120N50198,
nj,120N50199,
nj,120N50200,
nj,120N50202,
nj,120N50203,
nj,120N50205,50
nj,120N50206,
nj,120N50207,
nj,120N50216,25
nj,120N50242,25
nj,120N50243,32.479
nj,120N50250,25
nj,120N50251,25
nj,120N50252,25
nj,120N50254,40
nj,120N50255,40
nj,120N50256,40
nj,120N50257,40
nj,120N50258,
nj,120N50260,
nj,120N50261,
nj,120N50263,
nj,120N50264,
nj,120N50266,
nj,120N50267,
nj,120N50269,
nj,120N50270,
nj,120N50271,25.924
nj,120N50273,40
nj,120N50274,40
nj,120N50275,40
nj,120N50277,50
nj,120N50278,
nj,120N50279,
nj,120N50281,
nj,120N50282,
nj,120N50284,
nj,120N50285,
nj,120N50287,40
nj,120N50288,40
nj,120N50289,40
nj,120N50290,39.651
nj,120N50291,35
nj,120N50292,31.83
nj,120N50294,45
nj,120N50295,45
nj,120N50297,35
nj,120N50298,35
nj,120N51372,40
nj,120N51373,40
nj,120N51375,40
nj,120N51376,40
nj,120N51384,41.113
nj,120N51385,44.54
nj,120N51387,45
nj,120N51388,49.244
nj,120N51389,40
nj,120N51390,37.438
nj,120N51391,35
nj,120N51402,35
nj,120N51403,35
nj,120N51418,25
nj,120N51420,25
nj,120N51421,25
nj,120N51422,25
nj,120N51423,
nj,120N51424,
nj,120N51426,25
nj,120N51427,25
nj,120N51428,25
nj,120N51429,25
nj,120N51433,
nj,120N51438,25
nj,120N51439,40
nj,120N51440,
nj,120N51441,
nj,120N51442,25
nj,120N51443,25
nj,120N51444,25
nj,120N51446,25
nj,120N51447,25
nj,120N51449,25
nj,120N51450,25
nj,120N51451,25
nj,120N51453,
nj,120N51454,
nj,120N51455,
nj,120N51464,40
nj,120N51465,39.884
nj,120N51466,35
nj,120N51475,35
nj,120N51482,32.989
nj,120N51483,35
nj,120N51484,35
nj,120N51485,35
nj,120N51486,35
nj,120N51487,35
nj,120N51488,35
nj,120N51489,35
nj,120N51491,25
nj,120N51492,25
nj,120N51495,25
nj,120N51496,25
nj,120N51497,
nj,120N51498,
nj,120N51499,
nj,120N51500,
nj,120N51507,
nj,120N51518,
nj,120N51519,
nj,120N51522,
nj,120N51523,
nj,120N51524,35
nj,120N51525,35
nj,120N51527,
nj,120N51528,
nj,120N51529,
nj,120N51533,25
nj,120N51574,40
nj,120N51575,38.746
nj,120N51577,
nj,120N51578,
nj,120N52309,25
nj,120N52310,25
nj,120N52311,25
nj,120N52315,25
nj,120N52340,35
nj,120N52341,35
nj,120N52347,30
nj,120N52348,30
nj,120N52353,30
nj,120N52354,30
nj,120N52355,30
nj,120N52356,30
nj,120N52361,35
nj,120N52363,50
nj,120N52375,25
nj,120N52376,25
nj,120N52427,25
nj,120N52461,47.034
nj,120N52466,35
nj,120N52473,35
nj,120N52474,35
nj,120N52475,35
nj,120N52529,25
nj,120N52530,25
nj,120N52540,35
nj,120N52541,35
nj,120N52544,25
nj,120N52545,25
nj,120N52546,25
nj,120N52548,35
nj,120N52549,35
nj,120N52550,33.232
nj,120N52566,30
nj,120N52572,25
nj,120N52573,25
nj,120N52574,25
nj,120N52575,25
nj,120N52581,25
nj,120N52582,25
nj,120N52584,25
nj,120N52607,25
nj,120N52608,25
nj,120N52609,25
nj,120N52626,35.275
nj,120N52631,25
nj,120N52632,25
nj,120N52633,25
nj,120N52634,25
nj,120N52636,35
nj,120N52637,35
nj,120N52639,25
nj,120N52640,27.029
nj,120N52646,25
nj,120N52681,55
nj,120N52682,48.975
nj,120N52684,25
nj,120N52689,25
nj,120N52690,25
nj,120N52717,25
nj,120N52719,25
nj,120N52720,27.771
nj,120N52722,25
nj,120N52729,55
nj,120N52771,25
nj,120N52772,25
nj,120N52773,25
nj,120N52779,55
nj,120N52780,27.936
nj,120N52785,25
nj,120N52790,25
nj,120N52798,25
nj,120N52799,25
nj,120N52800,25
nj,120N52801,25
nj,120N52802,25
nj,120N52803,25
nj,120N52804,25
nj,120N52805,25
nj,120N52806,25
nj,120N52807,25
nj,120N52809,25
nj,120N52835,25
nj,120N52836,25
nj,120N52840,30
nj,120N52841,30
nj,120N52843,30
nj,120N52844,30
nj,120N52857,39.775
nj,120N52858,40
nj,120N52859,40
nj,120N52860,40
nj,120N52868,40
nj,120N52869,40
nj,120N52871,40
nj,120N52872,44.269
nj,120N52873,45
nj,120N52874,45
nj,120N52876,40
nj,120N52877,40
nj,120N52879,25
nj,120N52880,25
nj,120N52902,40
nj,120N52903,25
nj,120N52904,25
nj,120N52909,25
nj,120N52910,25
nj,120N52913,25
nj,120N52914,25
nj,120N52915,25
nj,120N52917,25
nj,120N52918,25
nj,120N52920,25
nj,120N52927,
nj,120N52928,
nj,120N52951,
nj,120N52952,
nj,120N52957,
nj,120N52958,
nj,120N52959,
nj,120N52960,
nj,120N52961,
nj,120N52962,
nj,120N52963,
nj,120N53000,35
nj,120N53001,35
nj,120N53002,35
nj,120N53003,30
nj,120N53014,35
nj,120N53015,35
nj,120N53038,25
nj,120N53039,25
nj,120N53047,25
nj,120N53048,28.759
nj,120N53049,25
nj,120N53050,35
nj,120N53052,25
nj,120N53053,25
nj,120N53061,25
nj,120N53062,25
nj,120N53085,25
nj,120N53086,25
nj,120N53103,35
nj,120N53104,35
nj,120N53105,35
nj,120N53112,25
nj,120N53165,35
nj,120N53166,35
nj,120N53180,25
nj,120N53184,25
nj,120N53188,35
nj,120N53189,35
nj,120N53190,31.368
nj,120N53191,30.919
nj,120N53218,25
nj,120N53219,25
nj,120N53220,25
nj,120N53221,26.571
nj,120N53249,35
nj,120N53250,35
nj,120N53272,35
nj,120N53273,35
nj,120N53274,35
nj,120N53283,25
nj,120N53284,25
nj,120N53296,25
nj,120N53309,25
nj,120N53310,25
nj,120N53311,25
nj,120N53399,25
nj,120N53401,25
nj,120N53402,25
nj,120N53403,25
nj,120N53426,25
nj,120N53427,28.136
nj,120N53428,25
nj,120N53429,35
nj,120N53439,40.08
nj,120N53445,29.776
nj,120N53454,35
nj,120N53455,40
nj,120N53468,25
nj,120N53469,31.983
nj,120N53475,40
nj,120N53498,50
nj,120N53499,50
nj,120N53500,49.98
nj,120N53501,45
nj,120N53502,38.244
nj,120N53503,35
nj,120N53512,50
nj,120N53513,50
nj,120N53514,50
nj,120N53515,50
nj,120N53516,50
nj,120N53517,50
nj,120N53518,50
nj,120N53520,
nj,120N53524,
nj,120N53525,
nj,120N53529,
nj,120N53530,
nj,120N53535,40
nj,120N53536,40
nj,120N53537,40
nj,120N53538,40
nj,120N53539,46.844
nj,120N53540,44.261
nj,120N53542,45
nj,120N53543,43.862
nj,120N53544,30
nj,120N53556,40
nj,120N53557,40
nj,120N53558,40
nj,120N53594,25
nj,120N53595,34.028
nj,120N53602,40
nj,120N53603,42.563
nj,120N53604,30
nj,120N53624,25
nj,120N53627,25
nj,120N53638,
nj,120N53675,34.391
nj,120N53676,34.67
nj,120N53693,40
nj,120N53694,40
nj,120N53695,40
nj,120N53696,40
nj,120N53698,40
nj,120N53699,40
nj,120N53707,25
nj,120N53708,25
nj,120N53709,25
nj,120N53724,
nj,120N53725,
nj,120N53726,35
nj,120N53781,40
nj,120N53782,35
nj,120N53783,38.694
nj,120N53802,40
nj,120N53803,40
nj,120N53804,40
nj,120N53819,25
nj,120N53831,34.848
nj,120N53832,36.834
nj,120N53833,35.768
nj,120N53898,35
nj,120N53899,35
nj,120N53907,45
nj,120N53908,45
nj,120N53921,40
nj,120N53922,40
nj,120N54050,35
nj,120N54051,41.884
nj,120N54054,40
nj,120N54055,40
nj,120N63000,40
nj,120N63002,25
nj,120N63003,25
nj,120N63004,25
nj,120P04291,55
nj,120P04292,55
nj,120P04293,55
nj,120P04294,55
nj,120P04295,55
nj,120P04296,55
nj,120P04297,55
nj,120P04298,55
nj,120P04299,55
nj,120P04300,55
nj,120P04301,55
nj,120P04302,55
nj,120P04303,55
nj,120P04304,55
nj,120P04305,55
nj,120P04306,55
nj,120P04307,55
nj,120P04308,56.834
nj,120P04309,65
nj,120P04310,65
nj,120P04311,65
nj,120P04312,65
nj,120P04313,65
nj,120P04314,65
nj,120P04315,65
nj,120P04316,65
nj,120P04317,65
nj,120P04318,65
nj,120P04319,65
nj,120P04320,65
nj,120P04321,65
nj,120P04322,65
nj,120P04323,65
nj,120P04324,65
nj,120P04325,65
nj,120P04326,65
nj,120P04327,65
nj,120P04328,65
nj,120P04329,55
nj,120P04330,55
nj,120P04331,55
nj,120P04332,55
nj,120P04333,55
nj,120P04334,55
nj,120P04335,55
nj,120P04336,50
nj,120P04337,50
nj,120P04338,50
nj,120P04339,50
nj,120P04340,50
nj,120P04341,50
nj,120P04342,42.934
nj,120P04343,48.809
nj,120P04344,50
nj,120P04345,50
nj,120P04346,52.069
nj,120P04347,55
nj,120P04348,55
nj,120P04349,55
nj,120P04350,55
nj,120P04351,55
nj,120P04352,55
nj,120P04353,55
nj,120P04354,63.686
nj,120P04355,65
nj,120P04356,65
nj,120P04357,65
nj,120P04358,65
nj,120P04359,65
nj,120P04398,65
nj,120P04399,65
nj,120P04400,65
nj,120P04401,65
nj,120P04402,65
nj,120P04403,65
nj,120P04404,65
nj,120P04405,65
nj,120P04406,65
nj,120P04407,61.931
nj,120P04408,58.614
nj,120P04409,55
nj,120P04410,55
nj,120P04411,55
nj,120P04412,55
nj,120P04413,55
nj,120P04414,55
nj,120P04415,55
nj,120P04416,54.502
nj,120P04417,50
nj,120P04418,50
nj,120P04419,50
nj,120P04420,50
nj,120P04421,50
nj,120P04422,50
nj,120P04423,46.226
nj,120P04424,30.5
nj,120P04455,60.236
nj,120P04456,65
nj,120P04457,63.026
nj,120P04458,55
nj,120P04459,55
nj,120P04460,55
nj,120P04461,55
nj,120P04462,55
nj,120P04463,54.763
nj,120P04464,50
nj,120P04465,55
nj,120P04466,57.903
nj,120P04467,65
nj,120P04468,65
nj,120P04469,65
nj,120P04470,65
nj,120P04471,65
nj,120P04472,65
nj,120P04473,65
nj,120P04474,65
nj,120P04475,65
nj,120P04476,65
nj,120P04477,65
nj,120P04478,65
nj,120P04479,65
nj,120P04480,65
nj,120P04481,65
nj,120P04482,65
nj,120P04483,65
nj,120P04484,65
nj,120P04485,63.136
nj,120P04486,55
nj,120P04487,55
nj,120P04488,55
nj,120P04489,55
nj,120P04490,55
nj,120P04491,55
nj,120P04492,55
nj,120P04493,55
nj,120P04494,55
nj,120P04495,61.658
nj,120P04496,65
nj,120P04497,65
nj,120P04498,65
nj,120P04499,65
nj,120P04500,65
nj,120P04501,65
nj,120P04502,65
nj,120P04503,65
nj,120P04504,65
nj,120P04505,64.47
nj,120P04506,55
nj,120P04507,57.397
nj,120P04508,55
nj,120P04509,55
nj,120P04510,55
nj,120P04511,55
nj,120P04512,55
nj,120P04513,55
nj,120P04514,55
nj,120P04515,55
nj,120P04516,55
nj,120P04517,64.058
nj,120P04518,65
nj,120P04519,65
nj,120P04520,65
nj,120P04521,64.797
nj,120P04522,55
nj,120P04523,55
nj,120P04524,55
nj,120P04525,55
nj,120P04526,55
nj,120P04527,55
nj,120P04528,55
nj,120P04529,55
nj,120P04530,55
nj,120P04531,55
nj,120P04532,61.467
nj,120P04533,65
nj,120P04534,65
nj,120P04535,65
nj,120P04536,65
nj,120P04537,64.266
nj,120P04538,55
nj,120P04539,55
nj,120P04540,55
nj,120P04541,64.209
nj,120P04542,65
nj,120P04543,65
nj,120P04544,65
nj,120P04545,65
nj,120P04546,64.447
nj,120P04547,51.804
nj,120P04548,63.231
nj,120P04549,65
nj,120P04550,65
nj,120P04551,65
nj,120P04552,65
nj,120P04553,65
nj,120P04554,65
nj,120P04555,65
nj,120P04556,55
nj,120P04557,55
nj,120P04558,55
nj,120P04559,55
nj,120P04560,55
nj,120P04561,55
nj,120P04562,50
nj,120P04563,65
nj,120P04564,65
nj,120P04565,65
nj,120P04566,65
nj,120P04567,65
nj,120P04568,65
nj,120P04569,65
nj,120P04570,65
nj,120P04571,65
nj,120P04572,65
nj,120P04573,59.329
nj,120P04574,55
nj,120P04575,55
nj,120P04576,55
nj,120P04577,55
nj,120P04578,55
nj,120P04579,65
nj,120P04580,65
nj,120P04581,65
nj,120P04582,65
nj,120P04583,65
nj,120P04584,65
nj,120P04585,65
nj,120P04586,65
nj,120P04587,65
nj,120P04588,59.504
nj,120P04589,55
nj,120P04590,55
nj,120P04591,55
nj,120P04592,55
nj,120P04593,55
nj,120P04594,55
nj,120P04595,55
nj,120P04596,55
nj,120P04597,55
nj,120P04598,55
nj,120P04599,55
nj,120P04600,55
nj,120P04601,55
nj,120P04602,55
nj,120P04603,55
nj,120P04604,55
nj,120P04605,55
nj,120P04606,55
nj,120P04607,55
nj,120P04608,55
nj,120P04609,55
nj,120P04610,55
nj,120P04611,55
nj,120P04612,55
nj,120P04613,55
nj,120P04614,52.97
nj,120P04615,45
nj,120P04616,45
nj,120P04617,65
nj,120P04618,65
nj,120P04619,65
nj,120P04620,65
nj,120P04621,65
nj,120P04622,65
nj,120P04623,64.555
nj,120P04624,55
nj,120P04625,55
